cell_id,workload,iv_ms,duration_s,replicate,n_pairs,window,hop,hop_ratio,n_windows,apf_mean,apf_std,cv_workingset,f1_phase,cepstral_peak_idx,ceps_peak_snr_db,stat_pass_frac,coverage_ratio,traj_sha256,status
1115cffea431,sandbox_ransom_selective,500,300,2,49,64,16,0.25,0,,,,,,,,1.6,676884d7e3bdb0c0,skip:short
1115cffea431,sandbox_ransom_selective,500,300,2,49,64,32,0.5,0,,,,,,,,1.6,676884d7e3bdb0c0,skip:short
1115cffea431,sandbox_ransom_selective,500,300,2,49,64,64,1.0,0,,,,,,,,1.6,676884d7e3bdb0c0,skip:short
201e8322fe63,sandbox_ransom_seq,500,600,2,91,8,2,0.25,42,0.3172831273340917,0.11421033509566256,,,89,7.904554135905595,1.0,0.2,25241fb180309037,ok
201e8322fe63,sandbox_ransom_seq,500,600,2,91,8,4,0.5,21,0.3172831273340917,0.11421033509566256,,,89,7.904554135905595,1.0,0.2,25241fb180309037,ok
201e8322fe63,sandbox_ransom_seq,500,600,2,91,8,8,1.0,11,0.3172831273340917,0.11421033509566256,,,89,7.904554135905595,1.0,0.2,25241fb180309037,ok
201e8322fe63,sandbox_ransom_seq,500,600,2,91,16,4,0.25,19,0.3172831273340917,0.11421033509566256,,,89,7.904554135905595,1.0,0.4,25241fb180309037,ok
201e8322fe63,sandbox_ransom_seq,500,600,2,91,16,8,0.5,10,0.3172831273340917,0.11421033509566256,,,89,7.904554135905595,1.0,0.4,25241fb180309037,ok
201e8322fe63,sandbox_ransom_seq,500,600,2,91,16,16,1.0,5,0.3172831273340917,0.11421033509566256,,,89,7.904554135905595,1.0,0.4,25241fb180309037,ok
201e8322fe63,sandbox_ransom_seq,500,600,2,91,32,8,0.25,8,0.3172831273340917,0.11421033509566256,,,89,7.904554135905595,1.0,0.8,25241fb180309037,ok
201e8322fe63,sandbox_ransom_seq,500,600,2,91,32,16,0.5,4,0.3172831273340917,0.11421033509566256,,,89,7.904554135905595,1.0,0.8,25241fb180309037,ok
201e8322fe63,sandbox_ransom_seq,500,600,2,91,32,32,1.0,2,0.3172831273340917,0.11421033509566256,,,89,7.904554135905595,1.0,0.8,25241fb180309037,ok
201e8322fe63,sandbox_ransom_seq,500,600,2,91,64,16,0.25,2,0.3172831273340917,0.11421033509566256,,,89,7.904554135905595,1.0,1.6,25241fb180309037,ok
